"Series","Type","Year","Group","Value","Stdev","Scale"
"EBS_ACLIM_72_BIO_catch_2017","catch","2014","AK.Plaice",19447,1944.7,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2015","AK.Plaice",14614,1461.4,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2016","AK.Plaice",13385,1338.5,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2017","AK.Plaice",15549,1554.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1971","Other.flatfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1972","Other.flatfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1973","Other.flatfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1974","Other.flatfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1975","Other.flatfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1976","Other.flatfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1977","Other.flatfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1978","Other.flatfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1979","Other.flatfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1980","Other.flatfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1981","Other.flatfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1982","Other.flatfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1983","Other.flatfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1984","Other.flatfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1985","Other.flatfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1986","Other.flatfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1987","Other.flatfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1988","Other.flatfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1989","Other.flatfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1990","Other.flatfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1991","Other.flatfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1992","Other.flatfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1993","Other.flatfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1994","Other.flatfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1995","Other.flatfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1996","Other.flatfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1997","Other.flatfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1998","Other.flatfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1999","Other.flatfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2000","Other.flatfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2001","Other.flatfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2002","Other.flatfish",2588,258.8,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2003","Other.flatfish",2837,283.7,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2004","Other.flatfish",4754,475.4,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2005","Other.flatfish",4566,456.6,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2006","Other.flatfish",3123,312.3,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2007","Other.flatfish",5699,569.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2008","Other.flatfish",3578,357.8,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2009","Other.flatfish",2132,213.2,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2010","Other.flatfish",2159,215.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2011","Other.flatfish",3119,311.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2012","Other.flatfish",3501,350.1,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2013","Other.flatfish",1500,150,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2014","Other.flatfish",4344,434.4,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2015","Other.flatfish",2385,238.5,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2016","Other.flatfish",2801,280.1,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2017","Other.flatfish",4089,408.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1971","Skates",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1972","Skates",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1973","Skates",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1974","Skates",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1975","Skates",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1976","Skates",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1977","Skates",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1978","Skates",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1979","Skates",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1980","Skates",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1981","Skates",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1982","Skates",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1983","Skates",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1984","Skates",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1985","Skates",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1986","Skates",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1987","Skates",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1988","Skates",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1989","Skates",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1990","Skates",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1991","Skates",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1992","Skates",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1993","Skates",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1994","Skates",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1995","Skates",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1996","Skates",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1997","Skates",16890,1689,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1998","Skates",18189,1818.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1999","Skates",13277,1327.7,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2000","Skates",17068,1706.8,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2001","Skates",18061,1806.1,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2002","Skates",20583,2058.3,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2003","Skates",20474,2047.4,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2004","Skates",21445,2144.5,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2005","Skates",22388,2238.8,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2006","Skates",19283,1928.3,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2007","Skates",17612,1761.2,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2008","Skates",20276,2027.6,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2009","Skates",19390,1939,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2010","Skates",16368,1636.8,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2011","Skates",22549,2254.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2012","Skates",23743,2374.3,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2013","Skates",25970,2597,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2014","Skates",26364,2636.4,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2015","Skates",26921,2692.1,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2016","Skates",27995,2799.5,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2017","Skates",30472,3047.2,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1971","Sablefish",15106,1510.6,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1972","Sablefish",12758,1275.8,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1973","Sablefish",5957,595.7,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1974","Sablefish",4258,425.8,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1975","Sablefish",2766,276.6,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1976","Sablefish",2923,292.3,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1977","Sablefish",2718,271.8,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1978","Sablefish",1192,119.2,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1979","Sablefish",1376,137.6,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1980","Sablefish",2206,220.6,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1981","Sablefish",2604,260.4,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1982","Sablefish",3184,318.4,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1983","Sablefish",2695,269.5,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1984","Sablefish",2329,232.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1985","Sablefish",2348,234.8,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1986","Sablefish",3518,351.8,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1987","Sablefish",4178,417.8,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1988","Sablefish",3193,319.3,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1989","Sablefish",1252,125.2,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1990","Sablefish",2329,232.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1991","Sablefish",1128,112.8,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1992","Sablefish",558,55.8,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1993","Sablefish",669,66.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1994","Sablefish",699,69.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1995","Sablefish",929,92.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1996","Sablefish",629,62.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1997","Sablefish",547,54.7,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1998","Sablefish",586,58.6,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1999","Sablefish",678,67.8,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2000","Sablefish",742,74.2,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2001","Sablefish",863,86.3,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2002","Sablefish",1143,114.3,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2003","Sablefish",1039,103.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2004","Sablefish",1041,104.1,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2005","Sablefish",1070,107,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2006","Sablefish",1079,107.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2007","Sablefish",1182,118.2,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2008","Sablefish",1141,114.1,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2009","Sablefish",916,91.6,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2010","Sablefish",755,75.5,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2011","Sablefish",705,70.5,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2012","Sablefish",743,74.3,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2013","Sablefish",634,63.4,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2014","Sablefish",315,31.5,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2015","Sablefish",210,21,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2016","Sablefish",532,53.2,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2017","Sablefish",1150,115,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1971","Eelpouts",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1972","Eelpouts",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1973","Eelpouts",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1974","Eelpouts",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1975","Eelpouts",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1976","Eelpouts",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1977","Eelpouts",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1978","Eelpouts",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1979","Eelpouts",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1980","Eelpouts",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1981","Eelpouts",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1982","Eelpouts",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1983","Eelpouts",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1984","Eelpouts",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1985","Eelpouts",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1986","Eelpouts",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1987","Eelpouts",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1988","Eelpouts",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1989","Eelpouts",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1990","Eelpouts",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1991","Eelpouts",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1992","Eelpouts",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1993","Eelpouts",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1994","Eelpouts",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1995","Eelpouts",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1996","Eelpouts",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1997","Eelpouts",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1998","Eelpouts",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1999","Eelpouts",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2000","Eelpouts",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2001","Eelpouts",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2002","Eelpouts",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2003","Eelpouts",203,20.3,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2004","Eelpouts",96,9.6,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2005","Eelpouts",88,8.8,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2006","Eelpouts",58,5.8,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2007","Eelpouts",169,16.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2008","Eelpouts",79,7.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2009","Eelpouts",46,4.6,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2010","Eelpouts",33,3.3,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2011","Eelpouts",72.3,7.23,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2012","Eelpouts",58.3,5.83,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2013","Eelpouts",143.4,14.34,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2014","Eelpouts",183.4,18.34,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2015","Eelpouts",157.7,15.77,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2016","Eelpouts",165.8,16.58,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2017","Eelpouts",119.8,11.98,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1971","Deep.demersals",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1972","Deep.demersals",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1973","Deep.demersals",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1974","Deep.demersals",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1975","Deep.demersals",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1976","Deep.demersals",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1977","Deep.demersals",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1978","Deep.demersals",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1979","Deep.demersals",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1980","Deep.demersals",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1981","Deep.demersals",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1982","Deep.demersals",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1983","Deep.demersals",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1984","Deep.demersals",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1985","Deep.demersals",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1986","Deep.demersals",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1987","Deep.demersals",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1988","Deep.demersals",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1989","Deep.demersals",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1990","Deep.demersals",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1991","Deep.demersals",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1992","Deep.demersals",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1993","Deep.demersals",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1994","Deep.demersals",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1995","Deep.demersals",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1996","Deep.demersals",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1997","Deep.demersals",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1998","Deep.demersals",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1999","Deep.demersals",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2000","Deep.demersals",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2001","Deep.demersals",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2002","Deep.demersals",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2003","Deep.demersals",2869,286.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2004","Deep.demersals",2223,222.3,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2005","Deep.demersals",2633,263.3,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2006","Deep.demersals",2068,206.8,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2007","Deep.demersals",1632,163.2,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2008","Deep.demersals",2820,282,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2009","Deep.demersals",2902,290.2,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2010","Deep.demersals",2797,279.7,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2011","Deep.demersals",4101,410.1,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2012","Deep.demersals",2864,286.4,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2013","Deep.demersals",1487,148.7,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2014","Deep.demersals",891,89.1,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2015","Deep.demersals",1459,145.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2016","Deep.demersals",1880.9,188.09,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2017","Deep.demersals",1977.3,197.73,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1971","POP",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1972","POP",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1973","POP",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1974","POP",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1975","POP",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1976","POP",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1977","POP",2406,240.6,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1978","POP",2230,223,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1979","POP",1722,172.2,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1980","POP",959,95.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1981","POP",1186,118.6,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1982","POP",205,20.5,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1983","POP",192,19.2,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1984","POP",314,31.4,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1985","POP",61,6.1,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1986","POP",670,67,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1987","POP",1177,117.7,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1988","POP",1326,132.6,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1989","POP",2533,253.3,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1990","POP",6499,649.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1991","POP",5099,509.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1992","POP",3255,325.5,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1993","POP",3764,376.4,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1994","POP",1688,168.8,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1995","POP",1208,120.8,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1996","POP",2855,285.5,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1997","POP",681,68.1,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1998","POP",956,95.6,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1999","POP",421,42.1,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2000","POP",451,45.1,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2001","POP",896,89.6,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2002","POP",639,63.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2003","POP",1145,114.5,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2004","POP",731,73.1,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2005","POP",879,87.9,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2006","POP",1041,104.1,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2007","POP",870,87,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2008","POP",513,51.3,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2009","POP",623,62.3,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2010","POP",3547,354.7,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2011","POP",5602,560.2,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2012","POP",5591,559.1,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2013","POP",5051,505.1,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2014","POP",7437,743.7,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2015","POP",7915,791.5,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2016","POP",8172,817.2,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","2017","POP",8987,898.7,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1971","Oth.rockfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1972","Oth.rockfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1973","Oth.rockfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1974","Oth.rockfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1975","Oth.rockfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1976","Oth.rockfish",0,0,2.14e-06
"EBS_ACLIM_72_BIO_catch_2017","catch","1977","Oth.rockfish",52,5.2,2.14e-06
